Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,TIPUS_DOMICILI
2025-01-01,9,Sant Andreu,59,el Bon Pastor,184,9009,59,6
2025-01-01,9,Sant Andreu,59,el Bon Pastor,184,9009,31,7
2025-01-01,9,Sant Andreu,59,el Bon Pastor,184,9009,104,8
2025-01-01,9,Sant Andreu,59,el Bon Pastor,184,9009,14,9
2025-01-01,9,Sant Andreu,59,el Bon Pastor,184,9009,1,10
2025-01-01,9,Sant Andreu,59,el Bon Pastor,184,9009,90,11
2025-01-01,9,Sant Andreu,59,el Bon Pastor,184,9009,58,12
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9010,41,1
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9010,55,2
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9010,69,3
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9010,31,4
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9010,79,5
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9010,86,6
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9010,60,7
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9010,144,8
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9010,16,9
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9010,2,10
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9010,72,11
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9010,68,12
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9011,54,1
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9011,68,2
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9011,52,3
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9011,27,4
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9011,75,5
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9011,51,6
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9011,59,7
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9011,138,8
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9011,43,9
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9011,5,10
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9011,86,11
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9011,64,12
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9013,40,1
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9013,66,2
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9013,65,3
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9013,18,4
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9013,94,5
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9013,35,6
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9013,43,7
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9013,135,8
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9013,25,9
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9013,6,10
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9013,104,11
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9013,109,12
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9014,24,1
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9014,42,2
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9014,60,3
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9014,16,4
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9014,74,5
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9014,53,6
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9014,37,7
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9014,118,8
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9014,22,9
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9014,2,10
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9014,60,11
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9014,74,12
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9015,49,1
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9015,61,2
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9015,56,3
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9015,19,4
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9015,102,5
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9015,53,6
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9015,35,7
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9015,148,8
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9015,17,9
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9015,4,10
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9015,98,11
2025-01-01,9,Sant Andreu,59,el Bon Pastor,185,9015,91,12
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9016,33,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9016,25,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9016,50,3
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9016,22,4
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9016,67,5
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9016,85,6
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9016,30,7
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9016,116,8
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9016,7,9
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9016,1,10
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9016,63,11
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9016,31,12
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,38,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,50,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,54,3
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,16,4
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,85,5
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,52,6
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,36,7
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,114,8
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,8,9
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,2,10
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,109,11
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,47,12
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,34,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,29,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,64,3
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,21,4
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,64,5
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,67,6
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,43,7
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,115,8
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,17,9
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,7,10
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,86,11
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,44,12
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,53,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,46,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,83,3
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,24,4
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,93,5
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,139,6
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,69,7
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,206,8
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,19,9
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,8,10
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,206,11
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,63,12
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,20,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,32,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,72,3
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,18,4
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,59,5
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,59,6
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,33,7
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,86,8
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,11,9
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,2,10
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,70,11
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,28,12
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,46,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,34,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,62,3
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,22,4
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,72,5
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,71,6
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,31,7
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,122,8
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,10,9
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,3,10
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,67,11
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,41,12
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,36,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,37,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,64,3
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,16,4
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,57,5
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,66,6
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,21,7
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,96,8
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,13,9
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,4,10
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,77,11
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,27,12
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,30,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,40,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,39,3
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,16,4
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,51,5
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,49,6
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,30,7
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,114,8
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,15,9
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,5,10
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,72,11
2025-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,31,12
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,44,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,36,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,73,3
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,19,4
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,73,5
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,46,6
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,29,7
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,82,8
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,13,9
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,2,10
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,74,11
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,32,12
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,65,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,61,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,65,3
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,15,4
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,94,5
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,53,6
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,26,7
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,71,8
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,17,9
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,1,10
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,79,11
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,24,12
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,39,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,43,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,71,3
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,27,4
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,70,5
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,91,6
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,53,7
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,114,8
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,12,9
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,3,10
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,93,11
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,33,12
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9027,31,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9027,21,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9027,56,3
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9027,19,4
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9027,41,5
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9027,97,6
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9027,38,7
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9027,125,8
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9027,13,9
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9027,3,10
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9027,70,11
2025-01-01,9,Sant Andreu,60,Sant Andreu,187,9027,19,12
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,36,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,35,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,32,3
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,10,4
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,66,5
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,56,6
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,22,7
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,115,8
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,21,9
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,5,10
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,129,11
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,46,12
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,25,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,32,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,64,3
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,20,4
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,55,5
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,64,6
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,30,7
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,87,8
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,10,9
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,4,10
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,51,11
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,27,12
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,42,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,44,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,61,3
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,19,4
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,75,5
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,58,6
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,27,7
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,96,8
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,21,9
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,4,10
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,118,11
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,37,12
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,26,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,33,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,75,3
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,15,4
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,42,5
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,44,6
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,10,7
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,97,8
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,10,9
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,5,10
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,78,11
2025-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,35,12
2025-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,75,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,90,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,58,3
2025-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,12,4
2025-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,112,5
2025-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,49,6
2025-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,46,7
2025-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,111,8
2025-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,51,9
2025-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,10,10
2025-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,168,11
2025-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,80,12
2025-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,125,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,142,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,121,3
2025-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,66,4
2025-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,213,5
2025-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,139,6
2025-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,71,7
2025-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,229,8
2025-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,29,9
2025-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,7,10
2025-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,208,11
2025-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,76,12
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,47,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,40,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,88,3
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,25,4
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,64,5
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,90,6
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,32,7
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,110,8
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,15,9
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,2,10
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,56,11
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,55,12
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,43,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,59,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,70,3
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,16,4
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,89,5
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,93,6
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,37,7
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,113,8
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,15,9
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,8,10
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,81,11
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,35,12
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,48,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,28,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,68,3
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,23,4
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,57,5
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,100,6
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,30,7
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,128,8
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,10,9
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,3,10
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,81,11
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,34,12
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,38,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,39,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,61,3
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,26,4
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,68,5
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,68,6
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,51,7
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,122,8
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,29,9
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,2,10
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,87,11
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,45,12
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,60,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,41,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,75,3
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,26,4
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,63,5
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,79,6
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,36,7
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,122,8
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,17,9
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,1,10
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,127,11
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,56,12
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,56,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,48,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,73,3
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,23,4
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,88,5
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,73,6
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,47,7
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,121,8
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,18,9
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,1,10
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,76,11
2025-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,49,12
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,56,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,64,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,60,3
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,14,4
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,89,5
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,55,6
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,22,7
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,114,8
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,21,9
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,3,10
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,131,11
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,43,12
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,55,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,48,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,64,3
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,21,4
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,91,5
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,63,6
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,37,7
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,95,8
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,22,9
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,3,10
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,73,11
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,38,12
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,62,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,60,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,57,3
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,17,4
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,82,5
2025-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,62,6
